#id: 243
#name: S.cerevisiae - Whole organism, SC (GPM,Aug,2014)
#score: 22.88
#weight: 90%
#description: abundance based on Spectral counting, from<a href="http://www.thegpm.org/" target="_blank">GPM,Aug,2014</a><br/><b>Interaction consistency score</b>: 22.88&nbsp<b>Coverage</b>: 79
#organ: WHOLE_ORGANISM
#integrated: false
#coverage: 79
#publication_year: 2014
#filename: 4932-GPM_201408.txt
#
#internal_id	string_external_id	abundance	raw_spectral_count
632245	4932.YJL192C	31.3	702
631296	4932.YGR127W	10.2	407
634429	4932.YOL087C	15.6	1756
630294	4932.YDR432W	560	10917
634416	4932.YOL077W-A	92.3	473
634414	4932.YOL076W	15.9	1490
632789	4932.YKR098C	0.764	53
634906	4932.YOR365C	0.451	22
634797	4932.YOR265W	295	2636
630283	4932.YDR421W	0.929	78
629532	4932.YCR082W	1.17	19
633886	4932.YMR316W	7.78	219
629211	4932.YBR151W	53.6	1845
630057	4932.YDR214W	183	6189
633983	4932.YNL083W	0.155	25
633399	4932.YML012W	88.8	1992
629196	4932.YBR137W	26.1	636
629381	4932.YCL004W	0.241	20
633163	4932.YLR268W	47.5	1100
635285	4932.YPR046W	1.63	15
629263	4932.YBR198C	562	42154
630479	4932.YEL054C	2611	92776
631267	4932.YGR102C	5.44	86
629781	4932.YDL208W	337	2759
630507	4932.YER001W	18.2	1516
635435	4932.YPR181C	145	14099
631656	4932.YHR094C	46.7	5921
633376	4932.YLR463C	0.122	16
630489	4932.YEL063C	4.97	304
632718	4932.YKR030W	1.94	32
635425	4932.YPR171W	9.73	448
633153	4932.YLR260W	7.76	472
635421	4932.YPR169W-A	9.95	66
630852	4932.YFR030W	40.1	5053
634572	4932.YOR052C	42.2	579
629388	4932.YCL011C	47.0	2343
632123	4932.YJL077C	0.32	10
629521	4932.YCR071C	25.4	381
630037	4932.YDR198C	1.12	86
634458	4932.YOL113W	10.6	779
630342	4932.YDR479C	19.4	1580
630465	4932.YEL042W	88.4	4017
634549	4932.YOR031W	3.36	23
630838	4932.YFR016C	28.1	3825
631293	4932.YGR124W	516	42188
631372	4932.YGR195W	89.1	1034
630708	4932.YER163C	7.9	276
629653	4932.YDL087C	5.12	132
631982	4932.YIL160C	24.1	1265
631088	4932.YGL195W	81.7	27289
635156	4932.YPL209C	4.17	135
630509	4932.YER003C	310	14138
634301	4932.YNR045W	0.307	33
633647	4932.YMR105C	289	17190
629533	4932.YCR083W	143	1943
632341	4932.YJR058C	2.78	37
631703	4932.YHR138C	54.6	805
633520	4932.YML122C	0.057	11
633499	4932.YML102W	8.37	374
632474	4932.YKL023C-A	2.67	23
631137	4932.YGL243W	1.97	82
635427	4932.YPR173C	34.1	2342
632126	4932.YJL078C	2.14	102
630002	4932.YDR169C	25.3	1200
628942	4932.YBL024W	143	11197
629908	4932.YDR079C-A	17.7	177
633226	4932.YLR325C	2380	13355
628826	4932.YAL028W	1.65	48
632602	4932.YKL141W	24.9	752
633288	4932.YLR382C	4.19	466
629471	4932.YCR021C	64.3	1763
633727	4932.YMR175W	65.3	337
629793	4932.YDL220C	0.972	91
633185	4932.YLR287C-A	2446	12672
634227	4932.YNL316C	12.4	410
635166	4932.YPL219W	4.33	256
635209	4932.YPL257W-B	367	2358005
630766	4932.YFL018C	406	21355
633114	4932.YLR224W	0.844	36
631839	4932.YIL030C	10.3	1443
635371	4932.YPR131C	13.0	343
630259	4932.YDR398W	26.6	1745
633109	4932.YLR220W	29.0	1008
632557	4932.YKL099C	63.2	945
632262	4932.YJL208C	25.4	980
631389	4932.YGR211W	119	5990
628899	4932.YAR033W	10.6	173
634302	4932.YNR046W	86.2	1531
633778	4932.YMR221C	4.69	304
629776	4932.YDL203C	8.89	520
631355	4932.YGR178C	107	7142
630467	4932.YEL044W	27.4	318
629566	4932.YDL005C	20.8	580
635236	4932.YPR001W	123	6885
629789	4932.YDL216C	11.7	481
629416	4932.YCL040W	539	29128
634752	4932.YOR220W	91.4	2837
632846	4932.YLL048C	32.7	6121
635162	4932.YPL215W	29.7	767
633797	4932.YMR239C	16.4	617
634101	4932.YNL193W	3.89	461
631090	4932.YGL197W	10.2	1624
628802	4932.YAL008W	5.45	118
632960	4932.YLR091W	0.793	28
631091	4932.YGL198W	9.0	150
631791	4932.YHR214C-B	287	2214386
629411	4932.YCL035C	346	5727
635134	4932.YPL188W	36.8	1241
628829	4932.YAL031C	6.89	408
631358	4932.YGR181W	268	3016
633169	4932.YLR274W	84.9	6625
629147	4932.YBR094W	22.7	1992
631645	4932.YHR084W	38.9	2173
629277	4932.YBR210W	5.16	67
632106	4932.YJL061W	107	7961
632042	4932.YIR039C	0.153	8
635208	4932.YPL257W-A	1205	2005682
632368	4932.YJR086W	44.7	493
634265	4932.YNR011C	3.49	475
632904	4932.YLR035C-A	75.0	254292
631550	4932.YHR008C	785	11469
632297	4932.YJR014W	124	2596
633739	4932.YMR185W	1.15	169
633977	4932.YNL077W	2.79	143
631021	4932.YGL130W	22.1	1156
630336	4932.YDR472W	24.5	755
629262	4932.YBR197C	15.5	326
634443	4932.YOL100W	16.6	1728
633121	4932.YLR229C	90.0	1674
630072	4932.YDR229W	41.2	1849
631451	4932.YGR271C-A	44.8	1007
629000	4932.YBL075C	989	263439
635420	4932.YPR169W	26.6	1070
632290	4932.YJR008W	38.5	1709
630483	4932.YEL058W	73.6	4754
630080	4932.YDR237W	21.2	693
633547	4932.YMR013C	0.868	61
630098	4932.YDR254W	0.249	15
634863	4932.YOR326W	49.9	11064
629693	4932.YDL126C	459	42440
634754	4932.YOR222W	36.7	1521
629941	4932.YDR109C	4.11	341
632537	4932.YKL081W	838	45524
629027	4932.YBL100W-A	86.3	59052
633622	4932.YMR081C	1.27	56
632825	4932.YLL027W	2.31	47
631824	4932.YIL018W	2590	86249
630828	4932.YFR009W	71.7	5522
630989	4932.YGL099W	63.6	3451
630316	4932.YDR454C	473	10233
630839	4932.YFR017C	40.2	860
629080	4932.YBR034C	56.8	2159
631901	4932.YIL087C	24.5	258
632095	4932.YJL051W	3.08	153
633696	4932.YMR149W	57.5	1639
629082	4932.YBR036C	6.2	192
631699	4932.YHR135C	42.9	3461
633699	4932.YMR152W	40.7	1597
631936	4932.YIL118W	106	3470
634498	4932.YOL154W	25.0	701
634663	4932.YOR140W	12.4	451
630886	4932.YGL001C	137	3607
634254	4932.YNR001W-A	0.973	36
632056	4932.YJL011C	30.6	529
633488	4932.YML094W	118	2157
631501	4932.YHL018W	7.62	109
635094	4932.YPL150W	2.75	204
632959	4932.YLR090W	11.3	392
631774	4932.YHR200W	166	3841
631841	4932.YIL031W	1.48	133
634682	4932.YOR157C	137	2408
633900	4932.YNL004W	39.3	1459
633851	4932.YMR289W	5.13	237
635019	4932.YPL078C	379	6665
629763	4932.YDL190C	25.9	2625
628813	4932.YAL017W	16.6	2721
631807	4932.YIL003W	9.0	352
629582	4932.YDL020C	0.175	5
635330	4932.YPR091C	50.9	3561
629689	4932.YDL122W	44.6	3438
631552	4932.YHR010W	2753	48189
631607	4932.YHR055C	507	5928
632296	4932.YJR013W	0.484	39
632750	4932.YKR061W	0.348	26
632833	4932.YLL035W	2.88	183
632530	4932.YKL074C	5.1	299
634299	4932.YNR043W	219	9005
632924	4932.YLR055C	262	19500
634040	4932.YNL136W	8.14	217
633607	4932.YMR067C	23.6	1115
630525	4932.YER016W	14.1	520
632233	4932.YJL180C	20.2	1043
629603	4932.YDL040C	83.9	7479
634499	4932.YOL155C	4.21	211
633750	4932.YMR194C-B	36.5	310
632213	4932.YJL160C	8.82	2361
634521	4932.YOR007C	608	19678
634220	4932.YNL309W	9.6	365
629921	4932.YDR091C	141	8475
631761	4932.YHR189W	1.53	34
633027	4932.YLR154C	15.4	99
634061	4932.YNL154C	88.6	5224
635257	4932.YPR019W	66.7	6227
634932	4932.YOR389W	0.249	25
628922	4932.YBL006C	17.1	277
633620	4932.YMR079W	273	10620
634842	4932.YOR307C	3.2	176
631387	4932.YGR209C	1176	19638
629610	4932.YDL046W	98.8	1880
633838	4932.YMR276W	227	3847
631576	4932.YHR031C	0.602	91
633976	4932.YNL076W	23.1	1065
630210	4932.YDR356W	28.1	2131
632515	4932.YKL061W	2.36	27
632572	4932.YKL112W	76.1	4337
632761	4932.YKR072C	34.1	1785
634782	4932.YOR250C	11.4	490
634090	4932.YNL182C	54.1	3516
633612	4932.YMR072W	640	5603
630338	4932.YDR475C	6.44	593
631779	4932.YHR205W	41.2	2696
630571	4932.YER054C	6.8	372
635059	4932.YPL117C	187	6232
630056	4932.YDR213W	2.66	147
630055	4932.YDR212W	183	10322
635188	4932.YPL240C	1471	203442
634290	4932.YNR034W-A	249	3829
629489	4932.YCR037C	6.27	379
633004	4932.YLR133W	39.9	2141
634434	4932.YOL092W	20.5	329
634612	4932.YOR090C	28.6	1794
632223	4932.YJL170C	1.92	28
633578	4932.YMR040W	0.727	11
633284	4932.YLR378C	72.4	3029
628950	4932.YBL031W	2.66	91
630238	4932.YDR379C-A	14.3	123
630764	4932.YFL017C	72.2	2008
634525	4932.YOR009W	0.28	6
630687	4932.YER147C	0.501	41
632266	4932.YJL212C	2.94	167
633189	4932.YLR291C	34.9	1298
634681	4932.YOR156C	0.338	27
630496	4932.YEL070W	1.24	140
628973	4932.YBL052C	0.452	45
634063	4932.YNL156C	16.0	507
630174	4932.YDR322C-A	254	2336
628937	4932.YBL019W	0.796	44
633038	4932.YLR157C	1.53	212
631670	4932.YHR108W	109	5021
632657	4932.YKL192C	320	3856
631138	4932.YGL244W	70.6	2347
631399	4932.YGR221C	0.31	15
629280	4932.YBR213W	3.6	113
629490	4932.YCR038C	0.273	18
629452	4932.YCR005C	138	12702
632676	4932.YKL213C	32.6	2629
628966	4932.YBL045C	395	17985
629403	4932.YCL027W	0.504	17
634537	4932.YOR020C	1208	12535
634942	4932.YPL002C	0.165	5
631181	4932.YGR023W	2.37	63
634599	4932.YOR076C	35.9	2385
631890	4932.YIL075C	112	11309
630843	4932.YFR021W	6.41	350
634785	4932.YOR253W	81.8	1681
634791	4932.YOR259C	135	6188
631426	4932.YGR247W	8.91	211
633903	4932.YNL007C	591	14168
630075	4932.YDR232W	66.4	2941
633319	4932.YLR410W-A	91.8	66285
632651	4932.YKL186C	81.1	1546
630811	4932.YFL060C	0.371	20
634520	4932.YOR006C	12.2	351
630248	4932.YDR387C	0.122	6
630942	4932.YGL053W	8.71	239
629671	4932.YDL105W	2.27	90
634125	4932.YNL217W	4.45	180
634181	4932.YNL273W	2.09	277
632446	4932.YJR159W	0.132	10
631442	4932.YGR263C	4.21	234
632864	4932.YLL066C	2.79	6175
635430	4932.YPR176C	5.0	293
629808	4932.YDL235C	99.6	1729
634966	4932.YPL026C	4.52	210
630821	4932.YFR002W	147	14537
633785	4932.YMR228W	8.59	371
630967	4932.YGL077C	19.7	577
628912	4932.YAR071W	94.9	9666
630417	4932.YEL003W	87.3	671
631497	4932.YHL015W	2243	30509
632766	4932.YKR076W	21.9	987
634194	4932.YNL284C-A	418	355562
631951	4932.YIL133C	1282	24476
631082	4932.YGL190C	44.2	2103
634198	4932.YNL287W	133	13210
633473	4932.YML081C-A	63.8	310
634226	4932.YNL315C	46.8	1377
628888	4932.YAR015W	230	7478
631087	4932.YGL194C-A	0.345	5
629622	4932.YDL058W	21.2	3926
631164	4932.YGR006W	3.65	135
629195	4932.YBR136W	5.95	1802
631935	4932.YIL117C	11.1	272
629342	4932.YBR270C	0.096	6
633224	4932.YLR323C	12.3	209
631972	4932.YIL152W	0.147	20
628968	4932.YBL047C	142	15555
632105	4932.YJL060W	69.6	3559
634753	4932.YOR221C	17.0	754
634758	4932.YOR226C	28.0	602
630195	4932.YDR342C	124	16090
633818	4932.YMR258C	4.04	247
634988	4932.YPL047W	329	3523
633545	4932.YMR011W	40.3	3569
630938	4932.YGL049C	73.2	7351
630226	4932.YDR369C	2.0	176
630679	4932.YER140W	0.305	21
630468	4932.YEL045C	0.066	5
630017	4932.YDR181C	3.99	198
630867	4932.YFR040W	17.1	1585
633388	4932.YML005W	4.77	316
632645	4932.YKL181W	88.5	4067
634116	4932.YNL208W	664	12433
633344	4932.YLR433C	21.9	1567
634887	4932.YOR346W	0.18	18
635067	4932.YPL124W	10.1	291
634010	4932.YNL107W	9.18	238
629506	4932.YCR051W	81.8	2133
635230	4932.YPL280W	12.2	952
633075	4932.YLR186W	123	3839
634003	4932.YNL101W	3.94	166
633676	4932.YMR131C	92.5	4737
631873	4932.YIL061C	7.32	147
631165	4932.YGR007W	12.1	484
635413	4932.YPR162C	4.21	333
631240	4932.YGR075C	2.19	57
635424	4932.YPR170W-B	368	82
633056	4932.YLR167W	12519	496376
634990	4932.YPL049C	64.7	3617
634023	4932.YNL120C	0.052	9
631797	4932.YHR215W	115	9071
630143	4932.YDR295C	11.0	714
629732	4932.YDL160C-A	23.2	238
633738	4932.YMR184W	21.5	354
631379	4932.YGR202C	45.1	1337
632614	4932.YKL152C	3996	95388
629099	4932.YBR053C	44.1	2226
633847	4932.YMR285C	18.3	1011
629011	4932.YBL086C	8.92	450
630183	4932.YDR330W	18.6	737
629346	4932.YBR274W	14.2	1099
635025	4932.YPL084W	28.3	2536
632824	4932.YLL026W	447	38728
631808	4932.YIL004C	29.3	375
632821	4932.YLL023C	38.6	1260
631483	4932.YHL004W	23.7	1051
631139	4932.YGL245W	439	34706
634632	4932.YOR109W	28.7	3576
633542	4932.YMR008C	22.7	1557
629856	4932.YDR031W	155	1675
629236	4932.YBR175W	13.7	269
632664	4932.YKL201C	0.685	96
634396	4932.YOL057W	56.9	4342
632373	4932.YJR091C	18.1	1426
630743	4932.YFL001W	11.3	557
629173	4932.YBR118W	10066	622973
629696	4932.YDL129W	0.909	24
633486	4932.YML093W	52.1	3758
633638	4932.YMR096W	75.4	2561
630890	4932.YGL005C	14.6	331
632998	4932.YLR127C	3.24	258
629705	4932.YDL136W	3515	42671
630660	4932.YER125W	79.8	5388
632587	4932.YKL127W	130	9420
630406	4932.YDR538W	1.88	73
635405	4932.YPR158W-A	1025	1867044
631328	4932.YGR158C	59.0	1393
632491	4932.YKL038W	2.9	280
634376	4932.YOL038W	216	5735
631467	4932.YGR287C	1.33	353
632080	4932.YJL036W	28.3	1301
634964	4932.YPL024W	0.105	5
631650	4932.YHR088W	55.6	1691
630663	4932.YER128W	16.5	240
629231	4932.YBR170C	28.4	1710
631893	4932.YIL078W	341	26052
632385	4932.YJR102C	4.78	119
629843	4932.YDR018C	0.024	6
633564	4932.YMR028W	14.3	491
633892	4932.YMR322C	12.2	952
632031	4932.YIR030C	2.3	72
629183	4932.YBR126W-A	39.8	425
635264	4932.YPR026W	4.42	525
629383	4932.YCL005W-A	2.51	27
635047	4932.YPL105C	21.9	1699
629543	4932.YCR092C	2.11	229
633308	4932.YLR401C	25.4	2006
630511	4932.YER005W	3.03	212
629729	4932.YDL159W	28.6	1044
631495	4932.YHL013C	35.5	1065
628971	4932.YBL050W	125	4601
629135	4932.YBR084W	106	11917
630575	4932.YER057C	529	9268
631502	4932.YHL019C	1.97	142
634363	4932.YOL026C	1.57	15
632588	4932.YKL128C	40.9	1501
629581	4932.YDL019C	30.0	3274
630155	4932.YDR307W	1.65	135
631122	4932.YGL228W	62.4	3156
633877	4932.YMR310C	7.15	194
631943	4932.YIL125W	233	22089
631326	4932.YGR156W	27.5	877
634288	4932.YNR033W	7.3	735
632154	4932.YJL106W	3.48	236
630686	4932.YER146W	191	1945
633631	4932.YMR089C	21.6	2041
633111	4932.YLR222C	47.5	4479
634380	4932.YOL042W	3.63	148
630051	4932.YDR210W	12.2	66
634206	4932.YNL295W	0.657	30
634909	4932.YOR368W	0.882	40
631096	4932.YGL203C	21.9	1742
634660	4932.YOR137C	0.052	6
632999	4932.YLR128W	2.62	106
630643	4932.YER109C	0.198	25
632654	4932.YKL189W	3.67	188
635376	4932.YPR135W	17.1	2251
632381	4932.YJR098C	1.46	140
634460	4932.YOL115W	9.43	504
632972	4932.YLR102C	1.14	21
631208	4932.YGR044C	3.44	139
634354	4932.YOL018C	14.0	595
635093	4932.YPL149W	0.685	31
633404	4932.YML017W	51.3	2777
634058	4932.YNL151C	39.0	1016
633281	4932.YLR375W	9.68	292
633910	4932.YNL014W	355	72826
634395	4932.YOL056W	11.1	510
631380	4932.YGR203W	22.3	436
629348	4932.YBR276C	2.15	219
629883	4932.YDR054C	51.8	924
634272	4932.YNR018W	18.3	376
632965	4932.YLR096W	36.4	3983
633363	4932.YLR450W	14.2	2550
631590	4932.YHR042W	159	11518
635224	4932.YPL272C	0.196	12
632026	4932.YIR025W	2.42	124
634996	4932.YPL055C	10.7	454
633819	4932.YMR259C	7.09	1373
630211	4932.YDR357C	17.7	243
635312	4932.YPR073C	65.8	837
634016	4932.YNL113W	315	5349
630616	4932.YER087W	11.3	789
633401	4932.YML014W	19.3	661
632531	4932.YKL075C	8.36	218
631007	4932.YGL117W	7.57	285
632059	4932.YJL014W	188	12732
632038	4932.YIR036C	68.3	2444
629947	4932.YDR115W	2.19	35
635399	4932.YPR155C	4.34	354
632293	4932.YJR010W	57.1	3011
629837	4932.YDR013W	5.5	128
631202	4932.YGR038W	23.4	565
628901	4932.YAR035W	16.7	1353
633331	4932.YLR420W	110	4400
633026	4932.YLR153C	392	24272
629917	4932.YDR087C	90.3	1887
630797	4932.YFL046W	3.27	74
634137	4932.YNL229C	27.6	955
630697	4932.YER154W	22.2	451
634719	4932.YOR190W	1.18	86
629579	4932.YDL017W	5.43	298
630229	4932.YDR371W	2.31	136
630738	4932.YER188W	1.77	37
630285	4932.YDR423C	2.67	106
630598	4932.YER075C	2.95	319
629132	4932.YBR082C	891	6742
632748	4932.YKR059W	1338	134450
631011	4932.YGL121C	34.5	312
632894	4932.YLR026C	34.7	1026
629368	4932.YBR296C	1.47	72
633773	4932.YMR216C	33.5	2340
634745	4932.YOR213C	0.748	28
630577	4932.YER059W	13.5	711
635227	4932.YPL277C	0.413	33
632536	4932.YKL080W	285	12736
630282	4932.YDR420W	0.043	6
629478	4932.YCR026C	2.82	227
628848	4932.YAL044C	516	6604
632416	4932.YJR132W	11.6	1275
629775	4932.YDL202W	29.8	768
629986	4932.YDR153C	55.7	1472
631524	4932.YHL038C	4.08	283
629993	4932.YDR160W	0.086	30
631211	4932.YGR047C	3.5	428
630644	4932.YER110C	317	41167
629072	4932.YBR026C	165	5265
634912	4932.YOR371C	5.53	469
634944	4932.YPL004C	974	37494
634466	4932.YOL121C	3227	83790
633035	4932.YLR155C	1.53	212
632457	4932.YKL007W	69.6	2418
633595	4932.YMR055C	0.467	17
635412	4932.YPR161C	17.4	1269
629298	4932.YBR229C	16.8	1674
635287	4932.YPR048W	8.3	548
634559	4932.YOR039W	61.8	1385
628808	4932.YAL014C	12.2	241
635332	4932.YPR093C	1.13	38
631555	4932.YHR013C	62.6	1785
632834	4932.YLL036C	22.4	1295
632921	4932.YLR052W	26.1	479
633968	4932.YNL068C	9.59	615
632282	4932.YJR001W	8.54	623
633352	4932.YLR439W	21.4	650
633876	4932.YMR309C	171	14342
629529	4932.YCR079W	4.83	209
633939	4932.YNL042W	7.64	328
630434	4932.YEL017W	24.4	811
631033	4932.YGL142C	0.471	51
630074	4932.YDR231C	23.8	602
632519	4932.YKL065C	76.4	1644
631681	4932.YHR119W	3.54	416
632448	4932.YJR161C	2.49	769
629750	4932.YDL178W	74.6	4780
635090	4932.YPL146C	93.8	1898
629438	4932.YCL061C	7.87	731
635004	4932.YPL063W	86.1	5001
630712	4932.YER166W	14.5	2430
631171	4932.YGR013W	6.99	430
634969	4932.YPL029W	1.34	87
629901	4932.YDR072C	1.43	83
630323	4932.YDR461C-A	16.2	117
632742	4932.YKR053C	0.078	14
629473	4932.YCR023C	0.655	51
630007	4932.YDR172W	225	13777
635071	4932.YPL128C	19.9	774
635084	4932.YPL140C	5.92	299
634144	4932.YNL236W	8.82	1019
631822	4932.YIL016W	43.3	594
631089	4932.YGL196W	30.8	1125
634788	4932.YOR256C	0.652	74
634055	4932.YNL148C	2.36	55
634129	4932.YNL221C	5.34	415
629668	4932.YDL102W	7.11	860
631407	4932.YGR229C	106	2955
632900	4932.YLR032W	3.69	352
632092	4932.YJL048C	1.82	95
633214	4932.YLR313C	0.107	5
631876	4932.YIL064W	16.0	562
631931	4932.YIL114C	1.53	61
635113	4932.YPL168W	0.449	23
630222	4932.YDR365W-B	355	2334974
634337	4932.YOL003C	0.282	12
629551	4932.YCR098C	11.7	746
633065	4932.YLR176C	1.68	106
634411	4932.YOL072W	119	4872
631619	4932.YHR065C	54.8	2804
629159	4932.YBR106W	404	10220
632050	4932.YJL005W	18.9	3498
630166	4932.YDR316W-B	332	2270985
629209	4932.YBR149W	204	9160
630251	4932.YDR390C	27.2	1937
632229	4932.YJL176C	37.5	2448
631253	4932.YGR088W	80.3	4942
632581	4932.YKL121W	1.43	108
631500	4932.YHL017W	2.22	107
634746	4932.YOR214C	0.041	5
633502	4932.YML105C	76.7	1561
632169	4932.YJL121C	202	4339
629309	4932.YBR238C	7.09	539
633872	4932.YMR306W	2.74	2061
628890	4932.YAR019C	3.01	376
631348	4932.YGR172C	20.0	214
633756	4932.YMR199W	4.16	170
631812	4932.YIL008W	29.2	429
633782	4932.YMR225C	28.7	297
631948	4932.YIL130W	16.9	1338
634544	4932.YOR026W	6.16	266
631118	4932.YGL225W	11.8	422
630950	4932.YGL061C	12.5	288
628904	4932.YAR050W	0.397	44
632185	4932.YJL134W	3.62	231
633917	4932.YNL021W	14.2	960
635439	4932.YPR185W	8.26	598
634679	4932.YOR154W	0.442	47
630077	4932.YDR234W	92.0	6567
631288	4932.YGR121C	1.25	98
635069	4932.YPL126W	48.9	5082
632815	4932.YLL018C-A	35.1	408
631881	4932.YIL068C	3.27	331
635054	4932.YPL112C	34.1	1381
629592	4932.YDL028C	51.6	4268
633405	4932.YML018C	0.881	30
632502	4932.YKL049C	1.39	30
633238	4932.YLR337C	69.8	2799
632806	4932.YLL008W	53.4	3806
630578	4932.YER060W	0.653	11
631602	4932.YHR052W	123	4650
628972	4932.YBL051C	73.3	2400
631595	4932.YHR047C	73.9	9367
630419	4932.YEL005C	3.27	47
634189	4932.YNL280C	15.3	569
632184	4932.YJL133W	6.46	248
629429	4932.YCL052C	6.44	327
631269	4932.YGR104C	9.07	234
634585	4932.YOR065W	166	4001
629151	4932.YBR098W	1.06	71
629191	4932.YBR132C	1.44	90
631520	4932.YHL034W-A	0.419	5
630200	4932.YDR347W	52.4	1893
632756	4932.YKR067W	25.0	2041
634765	4932.YOR232W	216	4105
630635	4932.YER101C	9.59	687
633325	4932.YLR414C	14.0	370
631569	4932.YHR025W	307	8155
631548	4932.YHR007C	133	8856
634215	4932.YNL304W	5.69	135
635245	4932.YPR009W	1.3	28
629436	4932.YCL058W-A	8.46	27
630566	4932.YER050C	50.2	312
631718	4932.YHR151C	1.3	58
634021	4932.YNL118C	35.1	3246
628858	4932.YAL054C	115	9164
631862	4932.YIL050W	6.31	289
631268	4932.YGR103W	144	6890
632713	4932.YKR025W	33.0	1065
632727	4932.YKR038C	13.1	747
629872	4932.YDR043C	1.29	30
634983	4932.YPL042C	11.0	722
633361	4932.YLR448W	1544	38991
633668	4932.YMR123W	767	138
633693	4932.YMR146C	243	10388
631106	4932.YGL213C	17.9	615
631580	4932.YHR033W	2.63	172
632130	4932.YJL082W	26.8	1615
634393	4932.YOL054W	24.6	945
632977	4932.YLR107W	0.825	41
630790	4932.YFL039C	1834	79389
630477	4932.YEL053C	4.31	291
630985	4932.YGL095C	15.4	1029
628953	4932.YBL034C	3.44	572
632884	4932.YLR016C	2.48	57
629851	4932.YDR026C	1.65	104
634047	4932.YNL142W	4.84	144
634182	4932.YNL274C	68.8	2657
634854	4932.YOR317W	227	17685
631098	4932.YGL205W	12.3	1068
631652	4932.YHR090C	22.3	649
629564	4932.YDL003W	5.93	390
632702	4932.YKR014C	144	4604
629131	4932.YBR081C	368	41942
631446	4932.YGR267C	60.1	1933
632822	4932.YLL024C	4277	635542
629081	4932.YBR035C	236	5010
634246	4932.YNL335W	0.213	10
630551	4932.YER039C	1.29	72
629215	4932.YBR155W	55.7	1389
632610	4932.YKL148C	181	14335
631571	4932.YHR027C	142	16221
633593	4932.YMR053C	0.142	18
629577	4932.YDL015C	27.7	1473
631219	4932.YGR055W	16.2	613
631424	4932.YGR245C	40.5	2738
633875	4932.YMR308C	60.1	6402
634263	4932.YNR009W	1.22	31
629223	4932.YBR162W-A	0.666	8
629737	4932.YDL165W	20.3	422
631425	4932.YGR246C	6.51	389
629536	4932.YCR086W	21.9	518
629036	4932.YBL107C	35.0	582
630752	4932.YFL009W	3.15	247
630972	4932.YGL082W	38.1	1357
630569	4932.YER053C	26.4	677
633912	4932.YNL016W	319	6832
629932	4932.YDR100W	17.1	87
630287	4932.YDR425W	4.7	308
631615	4932.YHR062C	15.9	566
631538	4932.YHL050C	2.25	3183
632499	4932.YKL046C	6.53	342
633772	4932.YMR215W	44.8	2996
634550	4932.YOR032C	0.217	17
632830	4932.YLL032C	5.45	505
631132	4932.YGL238W	28.0	3125
633898	4932.YNL002C	162	2980
634094	4932.YNL186W	19.8	1692
632288	4932.YJR006W	7.31	428
629440	4932.YCL064C	52.1	2025
635344	4932.YPR105C	8.95	889
633971	4932.YNL071W	434	15453
635195	4932.YPL247C	21.3	815
631481	4932.YHL002W	23.6	1003
631671	4932.YHR109W	0.827	54
634803	4932.YOR271C	78.4	2368
631432	4932.YGR253C	199	5517
633692	4932.YMR145C	108	6006
635267	4932.YPR029C	16.0	1576
631513	4932.YHL029C	3.95	245
634001	4932.YNL099C	18.2	403
632424	4932.YJR139C	966	32515
630877	4932.YFR050C	93.7	2352
632504	4932.YKL051W	7.29	264
632114	4932.YJL068C	97.2	3125
630858	4932.YFR033C	99.5	1762
634462	4932.YOL117W	0.477	34
632798	4932.YLL001W	59.6	4873
633777	4932.YMR220W	49.6	2760
630223	4932.YDR366C	0.651	104
634439	4932.YOL097C	189	9425
633018	4932.YLR146W-A	0.797	7
634427	4932.YOL086C	9310	343585
630786	4932.YFL034W	5.51	420
630529	4932.YER019W	7.35	439
631350	4932.YGR174C	26.4	375
630665	4932.YER130C	0.89	19
632244	4932.YJL191W	3036	75405
630556	4932.YER043C	1129	46555
631248	4932.YGR083C	40.4	2005
632624	4932.YKL162C	0.136	45
634042	4932.YNL138W	255	11762
630125	4932.YDR277C	1.13	34
633987	4932.YNL087W	27.2	3407
633717	4932.YMR167W	2.93	276
635175	4932.YPL227C	7.13	312
632896	4932.YLR028C	187	20170
631658	4932.YHR096C	26.3	4575
630638	4932.YER104W	0.815	16
629443	4932.YCL067C	2.24	129
633156	4932.YLR262C-A	967	2628
635393	4932.YPR149W	137	2340
633295	4932.YLR389C	31.2	4129
634309	4932.YNR053C	89.0	4583
630714	4932.YER168C	24.3	1465
634241	4932.YNL330C	32.2	1936
631639	4932.YHR079C	1.33	168
628916	4932.YBL002W	3087	48997
632481	4932.YKL029C	120	8809
631127	4932.YGL233W	5.72	481
631493	4932.YHL011C	113	4721
629484	4932.YCR032W	0.304	59
628820	4932.YAL023C	57.8	6085
632767	4932.YKR077W	2.6	74
632334	4932.YJR051W	30.6	1874
634615	4932.YOR093C	2.17	398
629903	4932.YDR074W	98.8	9063
633942	4932.YNL044W	198	2667
631222	4932.YGR058W	3.74	134
632573	4932.YKL113C	25.9	996
634468	4932.YOL123W	196	6546
631616	4932.YHR063C	89.7	4648
635027	4932.YPL086C	29.8	1571
629892	4932.YDR063W	94.5	1028
635356	4932.YPR116W	1.42	27
632779	4932.YKR089C	6.78	731
632407	4932.YJR123W	2978	49233
632471	4932.YKL020C	2.23	252
631722	4932.YHR155W	0.493	88
634261	4932.YNR007C	14.7	405
